6.969607472419738770e-01 8.918028473854064941e-01 8.244971632957458496e-01 9.223594665527343750e-01 -2.772410213947296143e-01 5.627841688692569733e-03 -1.153628587722778320e+00
7.661189436912536621e-01 9.879702925682067871e-01 8.244971632957458496e-01 8.117892742156982422e-01 -5.752313137054443359e-01 -4.356006160378456116e-02 -1.145891308784484863e+00
5.357633233070373535e-01 4.430215358734130859e-01 5.798783898353576660e-01 3.503018021583557129e-01 -6.348295211791992188e-01 -4.356006160378456116e-02 -1.153628587722778320e+00
6.508550643920898438e-01 7.635796666145324707e-01 8.759575486183166504e-01 8.117892742156982422e-01 -6.944274902343750000e-01 -4.356006160378456116e-02 -1.153628587722778320e+00
5.588160157203674316e-01 4.750773012638092041e-01 6.699344515800476074e-01 7.012191414833068848e-01 -5.156333446502685547e-01 5.322906002402305603e-02 -1.138263106346130371e+00
7.084870338439941406e-01 5.071331858634948730e-01 7.536483407020568848e-01 6.269866824150085449e-01 -3.368389904499053955e-01 1.024168655276298523e-01 -1.099904298782348633e+00
8.468036651611328125e-01 5.391889810562133789e-01 7.085297107696533203e-01 4.795598089694976807e-01 1.692561805248260498e-01 5.627841688692569733e-03 -1.115269660949707031e+00
8.813828229904174805e-01 3.468541204929351807e-01 8.567504882812500000e-01 3.134450912475585938e-01 1.031963109970092773e+00 2.959949970245361328e-01 -1.122897863388061523e+00
1.042752265930175781e+00 1.244416952133178711e+00 9.919250011444091797e-01 8.855026960372924805e-01 1.031963109970092773e+00 7.783535718917846680e-01 -1.030923604965209961e+00
4.204994142055511475e-01 3.147982358932495117e-01 2.901412546634674072e-01 1.104736328125000000e-01 9.723649621009826660e-01 6.339632272720336914e-01 -1.092276096343994141e+00
6.335341185331344604e-02 5.712447166442871094e-01 -8.331000059843063354e-02 4.982477128505706787e-01 1.061273694038391113e+00 9.719315767288208008e-01 -9.925647377967834473e-01
2.476035952568054199e-01 5.391889810562133789e-01 -1.264232303947210312e-02 3.134450912475585938e-01 9.420775175094604492e-01 4.895730614662170410e-01 -9.925647377967834473e-01
-3.054909110069274902e-01 -1.660388857126235962e-01 -3.538401126861572266e-01 -3.695319592952728271e-02 4.965572357177734375e-01 5.371741652488708496e-01 -1.153628587722778320e+00
-2.709117829799652100e-01 1.224633902311325073e-01 -4.246889352798461914e-01 1.859141886234283447e-02 3.773610591888427734e-01 7.307522296905517578e-01 -1.130635023117065430e+00
1.323397010564804077e-01 4.109657704830169678e-01 -2.550747245550155640e-02 4.058464169502258301e-01 4.662697613239288330e-01 4.895730614662170410e-01 -1.092276096343994141e+00
2.476035952568054199e-01 9.040761739015579224e-02 1.290552318096160889e-01 1.859141886234283447e-02 1.389687210321426392e-01 3.435961306095123291e-01 -1.084647893905639648e+00
3.513410091400146484e-01 2.629596553742885590e-02 2.513646185398101807e-01 -5.512200668454170227e-02 5.551782250404357910e-01 4.403851628303527832e-01 -1.076910734176635742e+00
6.279744505882263184e-01 -1.976162344217300415e-01 4.381808340549468994e-01 -2.767813503742218018e-01 1.151159286499023438e+00 1.500180810689926147e-01 -1.007930040359497070e+00
4.781313538551330566e-01 -3.578953146934509277e-01 2.964831888675689697e-01 -3.686635792255401611e-01 1.388574719429016113e+00 4.895730614662170410e-01 -1.153628587722778320e+00
3.859202265739440918e-01 -3.899511396884918213e-01 2.772760987281799316e-01 -1.293545216321945190e-01 7.339726090431213379e-01 -1.387623995542526245e-01 -1.145891308784484863e+00
2.937092483043670654e-01 -3.258394896984100342e-01 2.064272314310073853e-01 -3.136380612850189209e-01 4.965572357177734375e-01 -1.387623995542526245e-01 -1.107641458511352539e+00
1.438661515712738037e-01 -7.105092406272888184e-01 1.676506847143173218e-01 -6.453484296798706055e-01 -3.982564434409141541e-02 -9.116118401288986206e-02 -1.176622033119201660e+00
2.706563174724578857e-01 2.186308056116104126e-01 3.930622637271881104e-01 -3.695319592952728271e-02 -3.075284957885742188e-01 -4.356006160378456116e-02 -1.230237245559692383e+00
6.049216985702514648e-01 6.353563666343688965e-01 6.893225908279418945e-01 4.795598089694976807e-01 -4.863228499889373779e-01 -9.116118401288986206e-02 -1.076910734176635742e+00
8.929092884063720703e-01 1.180305123329162598e+00 9.790598750114440918e-01 1.254588961601257324e+00 -6.944274902343750000e-01 -3.323404490947723389e-01 -1.092276096343994141e+00
6.969607472419738770e-01 1.052081823348999023e+00 9.854018092155456543e-01 1.125330924987792969e+00 -8.732218742370605469e-01 -3.815283477306365967e-01 -1.053917169570922852e+00
6.508550643920898438e-01 1.052081823348999023e+00 8.438854813575744629e-01 8.486460447311401367e-01 -7.833362221717834473e-01 -2.847392261028289795e-01 -1.130635023117065430e+00
6.279744505882263184e-01 8.276911973953247070e-01 7.730365395545959473e-01 7.562447190284729004e-01 -7.833362221717834473e-01 -2.847392261028289795e-01 -1.314583301544189453e+00
8.583301305770874023e-01 1.084137797355651855e+00 1.049908638000488281e+00 1.032929658889770508e+00 -6.348295211791992188e-01 -1.879502087831497192e-01 -1.368198513984680176e+00
7.430661916732788086e-01 9.879702925682067871e-01 8.051087856292724609e-01 6.825313568115234375e-01 -9.942360967397689819e-02 1.024168655276298523e-01 -1.513896942138671875e+00
8.122246265411376953e-01 5.391889810562133789e-01 8.438854813575744629e-01 8.486460447311401367e-01 -1.590218096971511841e-01 -1.879502087831497192e-01 -1.498531579971313477e+00
6.854342818260192871e-01 4.109657704830169678e-01 7.987668514251708984e-01 3.134450912475585938e-01 1.692561805248260498e-01 -9.116118401288986206e-02 -1.429551005363464355e+00
1.100384116172790527e+00 9.559144973754882812e-01 9.468064904212951660e-01 9.223594665527343750e-01 1.031963109970092773e+00 7.307522296905517578e-01 -1.391192078590393066e+00
3.859202265739440918e-01 1.545192748308181763e-01 2.450226694345474243e-01 1.859141886234283447e-02 5.258677601814270020e-01 2.959949970245361328e-01 -1.513896942138671875e+00
1.899716407060623169e-01 3.468541204929351807e-01 5.820645764470100403e-02 2.028749436140060425e-01 4.662697613239288330e-01 5.371741652488708496e-01 -1.506268739700317383e+00
3.743939399719238281e-01 2.506867051124572754e-01 2.192923724651336670e-01 1.291615515947341919e-01 9.420775175094604492e-01 6.815645098686218262e-01 -1.429551005363464355e+00
-5.243203043937683105e-01 -4.861185550689697266e-01 -6.241890788078308105e-01 -1.293545216321945190e-01 3.177630901336669922e-01 -4.356006160378456116e-02 -1.575249314308166504e+00
-9.801595658063888550e-02 2.629596553742885590e-02 -1.798890829086303711e-01 1.847061663866043091e-01 4.369592666625976562e-01 2.959949970245361328e-01 -1.590614676475524902e+00
6.335341185331344604e-02 3.147982358932495117e-01 -8.983312547206878662e-02 4.058464169502258301e-01 3.470736145973205566e-01 2.468071132898330688e-01 -1.460281729698181152e+00
1.323397010564804077e-01 2.629596553742885590e-02 7.759472727775573730e-02 -1.826527900993824005e-02 3.470736145973205566e-01 1.500180810689926147e-01 -1.575249314308166504e+00
3.282882869243621826e-01 2.186308056116104126e-01 2.321575284004211426e-01 2.397316396236419678e-01 7.046620845794677734e-01 5.322906002402305603e-02 -1.506268739700317383e+00
4.896578192710876465e-01 1.224633902311325073e-01 3.158714473247528076e-01 -5.512200668454170227e-02 1.210757255554199219e+00 1.992058902978897095e-01 -1.437288165092468262e+00
4.666048884391784668e-01 -1.660388857126235962e-01 3.350785374641418457e-01 -9.197870641946792603e-02 1.091561079025268555e+00 -1.387623995542526245e-01 -1.352942228317260742e+00
5.127105712890625000e-01 -1.019272804260253906e-01 3.416017591953277588e-01 -3.695319592952728271e-02 1.091561079025268555e+00 -1.879502087831497192e-01 -1.414294600486755371e+00
3.628674745559692383e-01 -1.660388857126235962e-01 2.642297744750976562e-01 -1.106666252017021179e-01 6.147764325141906738e-01 -2.355514317750930786e-01 -1.406557440757751465e+00
2.360772937536239624e-01 -7.746208310127258301e-01 2.901412546634674072e-01 -6.084917187690734863e-01 1.096582114696502686e-01 -4.291294813156127930e-01 -1.398929238319396973e+00
5.242368578910827637e-01 2.506867051124572754e-01 4.896413385868072510e-01 7.361692935228347778e-02 -3.075284957885742188e-01 -4.783173799514770508e-01 -1.398929238319396973e+00
6.049216985702514648e-01 7.315238118171691895e-01 8.051087856292724609e-01 9.779041409492492676e-01 -4.560351669788360596e-01 -4.783173799514770508e-01 -1.383563876152038574e+00
1.134963393211364746e+00 9.238586425781250000e-01 8.567504882812500000e-01 9.223594665527343750e-01 1.775473713874816895e+00 1.500180810689926147e-01 -1.406557440757751465e+00
1.134963393211364746e+00 9.238586425781250000e-01 8.567504882812500000e-01 9.223594665527343750e-01 1.775473713874816895e+00 1.500180810689926147e-01 -1.406557440757751465e+00
1.134963393211364746e+00 9.238586425781250000e-01 8.567504882812500000e-01 9.223594665527343750e-01 1.775473713874816895e+00 1.500180810689926147e-01 -1.406557440757751465e+00
1.134963393211364746e+00 9.238586425781250000e-01 8.567504882812500000e-01 9.223594665527343750e-01 1.775473713874816895e+00 1.500180810689926147e-01 -1.406557440757751465e+00
1.134963393211364746e+00 9.238586425781250000e-01 8.567504882812500000e-01 9.223594665527343750e-01 1.775473713874816895e+00 1.500180810689926147e-01 -1.406557440757751465e+00
1.134963393211364746e+00 9.238586425781250000e-01 8.567504882812500000e-01 9.223594665527343750e-01 1.775473713874816895e+00 1.500180810689926147e-01 -1.406557440757751465e+00
1.134963393211364746e+00 9.238586425781250000e-01 8.567504882812500000e-01 9.223594665527343750e-01 1.775473713874816895e+00 1.500180810689926147e-01 -1.406557440757751465e+00
1.134963393211364746e+00 9.238586425781250000e-01 8.567504882812500000e-01 9.223594665527343750e-01 1.775473713874816895e+00 1.500180810689926147e-01 -1.406557440757751465e+00
1.134963393211364746e+00 9.238586425781250000e-01 8.567504882812500000e-01 9.223594665527343750e-01 1.775473713874816895e+00 1.500180810689926147e-01 -1.406557440757751465e+00
1.134963393211364746e+00 9.238586425781250000e-01 8.567504882812500000e-01 9.223594665527343750e-01 1.775473713874816895e+00 1.500180810689926147e-01 -1.406557440757751465e+00
1.134963393211364746e+00 9.238586425781250000e-01 8.567504882812500000e-01 9.223594665527343750e-01 1.775473713874816895e+00 1.500180810689926147e-01 -1.406557440757751465e+00
